SalesID,Region,ProductCategory,CustomerID,SalesAmount,SatisfactionRating,SalesDate,DiscountApplied,QuantitySold,RepeatCustomer
365,West,Toys,9335,2866.0,5,2021-01-16 04:00:00,0,4,No
366,South,Food,3952,4342.19,1,2021-01-16 05:00:00,15,7,No
367,West,Electronics,4737,3476.94,2,2021-01-16 06:00:00,20,17,No
368,West,Food,8425,238.96,3,2021-01-16 07:00:00,20,11,No
369,East,Furniture,3587,4020.91,5,2021-01-16 08:00:00,15,5,Yes
370,South,Food,6193,3935.67,1,2021-01-16 09:00:00,15,11,Yes
371,East,Clothing,1563,676.63,3,2021-01-16 10:00:00,0,19,Yes
372,West,Furniture,2952,4367.85,2,2021-01-16 11:00:00,20,19,Yes
373,West,Furniture,1870,2708.12,5,2021-01-16 12:00:00,0,18,Yes
374,North,Electronics,4691,3169.07,2,2021-01-16 13:00:00,0,19,Yes
375,West,Food,2516,4885.7,1,2021-01-16 14:00:00,0,9,No
376,West,Furniture,3353,3568.12,2,2021-01-16 15:00:00,0,18,Yes
377,East,Clothing,3865,2829.69,3,2021-01-16 16:00:00,15,12,Yes
378,North,Food,3098,52.4,4,2021-01-16 17:00:00,0,17,No
379,East,Toys,9862,541.29,5,2021-01-16 18:00:00,20,11,No
380,South,Toys,4200,967.31,1,2021-01-16 19:00:00,15,14,Yes
381,North,Food,6244,4536.5,4,2021-01-16 20:00:00,10,12,No
382,North,Food,2109,77.74,5,2021-01-16 21:00:00,0,12,Yes
383,North,Books,7074,790.61,2,2021-01-16 22:00:00,5,1,No
384,South,Clothing,7574,3750.37,1,2021-01-16 23:00:00,0,10,No
385,South,Clothing,4277,241.61,4,2021-01-17 00:00:00,20,10,No
386,South,Books,6498,4905.02,4,2021-01-17 01:00:00,0,1,Yes
387,East,Electronics,3882,1959.75,1,2021-01-17 02:00:00,15,4,No
388,East,Toys,3677,4385.26,5,2021-01-17 03:00:00,20,3,Yes
389,North,Clothing,7099,1943.94,1,2021-01-17 04:00:00,10,13,No
390,South,Toys,2513,4697.7,1,2021-01-17 05:00:00,10,16,Yes
391,East,Clothing,7171,1213.37,1,2021-01-17 06:00:00,5,10,Yes
392,North,Toys,1594,2666.63,1,2021-01-17 07:00:00,15,15,No
393,West,Books,6238,4934.21,5,2021-01-17 08:00:00,0,19,Yes
394,East,Furniture,2489,3709.17,5,2021-01-17 09:00:00,15,14,Yes
395,West,Electronics,8038,4770.19,3,2021-01-17 10:00:00,15,3,Yes
396,West,Toys,7180,2054.39,2,2021-01-17 11:00:00,0,10,Yes
397,West,Books,6557,318.94,1,2021-01-17 12:00:00,20,13,No
398,East,Books,6959,3874.68,5,2021-01-17 13:00:00,5,1,No
399,West,Toys,3882,4540.15,1,2021-01-17 14:00:00,15,13,Yes
400,North,Books,7913,3439.86,1,2021-01-17 15:00:00,15,16,No
401,East,Food,4844,3382.98,4,2021-01-17 16:00:00,20,7,Yes
402,South,Food,5930,996.34,3,2021-01-17 17:00:00,10,19,Yes
403,West,Furniture,2109,4910.86,2,2021-01-17 18:00:00,10,13,Yes
404,South,Electronics,4041,3070.18,5,2021-01-17 19:00:00,0,2,Yes
405,West,Food,5316,860.78,2,2021-01-17 20:00:00,0,2,Yes
406,West,Furniture,5464,324.94,2,2021-01-17 21:00:00,15,14,No
407,East,Toys,5744,4840.05,3,2021-01-17 22:00:00,20,8,Yes
408,South,Electronics,3294,881.94,4,2021-01-17 23:00:00,10,11,No
409,South,Clothing,7612,178.62,2,2021-01-18 00:00:00,20,5,Yes
410,North,Food,1857,2390.66,4,2021-01-18 01:00:00,5,6,Yes
411,South,Books,6356,615.79,2,2021-01-18 02:00:00,20,9,No
412,East,Furniture,9251,571.75,5,2021-01-18 03:00:00,10,3,Yes
413,West,Clothing,4223,3492.33,3,2021-01-18 04:00:00,0,10,No
414,East,Furniture,9714,2235.0,1,2021-01-18 05:00:00,10,8,Yes
415,West,Books,4769,3680.3,4,2021-01-18 06:00:00,0,3,Yes
416,North,Electronics,5060,353.61,4,2021-01-18 07:00:00,0,7,No
417,East,Toys,1981,1064.28,3,2021-01-18 08:00:00,10,3,No
418,East,Books,6788,2390.8,2,2021-01-18 09:00:00,20,2,Yes
419,West,Food,1584,4385.49,3,2021-01-18 10:00:00,5,17,Yes
420,South,Clothing,8126,4966.82,4,2021-01-18 11:00:00,20,14,No
421,North,Food,5424,4156.92,4,2021-01-18 12:00:00,10,1,Yes
422,South,Food,5710,4017.78,2,2021-01-18 13:00:00,10,10,Yes
423,East,Clothing,3044,2414.95,2,2021-01-18 14:00:00,5,10,No
424,South,Clothing,3807,2474.19,3,2021-01-18 15:00:00,10,9,No
425,West,Food,7289,3222.86,1,2021-01-18 16:00:00,5,9,Yes
426,West,Furniture,4272,2964.86,2,2021-01-18 17:00:00,20,3,Yes
427,East,Clothing,9243,2244.24,2,2021-01-18 18:00:00,15,3,No
428,North,Food,1862,3581.54,4,2021-01-18 19:00:00,20,15,No
429,North,Clothing,6824,2545.16,5,2021-01-18 20:00:00,15,8,Yes
430,South,Toys,4603,2147.88,2,2021-01-18 21:00:00,15,18,Yes
431,North,Books,5121,2003.07,4,2021-01-18 22:00:00,10,15,No
432,South,Toys,9017,1939.53,4,2021-01-18 23:00:00,5,4,Yes
433,West,Food,7121,1092.81,4,2021-01-19 00:00:00,15,13,No
434,West,Clothing,4525,2097.18,1,2021-01-19 01:00:00,5,13,Yes
435,South,Electronics,3379,3921.15,2,2021-01-19 02:00:00,5,19,No
436,North,Furniture,1701,4343.98,5,2021-01-19 03:00:00,10,15,No
437,South,Toys,4446,802.79,3,2021-01-19 04:00:00,5,1,Yes
438,South,Electronics,1458,3440.29,4,2021-01-19 05:00:00,20,11,Yes
439,South,Clothing,1234,4112.77,1,2021-01-19 06:00:00,0,18,Yes
440,East,Electronics,4470,4331.08,4,2021-01-19 07:00:00,10,15,No
441,West,Food,3322,4642.24,2,2021-01-19 08:00:00,0,12,Yes
442,West,Food,6791,1997.51,2,2021-01-19 09:00:00,5,15,No
443,North,Toys,6229,1260.74,5,2021-01-19 10:00:00,15,19,No
444,North,Furniture,4304,4013.89,2,2021-01-19 11:00:00,10,1,No
445,North,Electronics,9053,4979.69,1,2021-01-19 12:00:00,0,4,Yes
446,North,Food,4821,2532.84,4,2021-01-19 13:00:00,0,14,Yes
447,South,Electronics,1800,1432.46,2,2021-01-19 14:00:00,0,3,Yes
448,West,Books,8547,4870.37,4,2021-01-19 15:00:00,0,18,Yes
449,North,Food,6964,636.51,3,2021-01-19 16:00:00,0,8,Yes
450,West,Furniture,8238,3194.77,3,2021-01-19 17:00:00,15,16,Yes
451,South,Toys,2277,4061.46,4,2021-01-19 18:00:00,10,5,Yes
452,North,Food,4908,4412.05,5,2021-01-19 19:00:00,5,6,No
453,West,Furniture,3881,3042.02,3,2021-01-19 20:00:00,5,14,Yes
454,North,Electronics,1022,1576.11,3,2021-01-19 21:00:00,20,17,Yes
455,West,Furniture,2187,4705.61,4,2021-01-19 22:00:00,10,16,Yes
456,East,Clothing,5517,1193.42,4,2021-01-19 23:00:00,15,6,No
457,West,Food,3640,1539.35,2,2021-01-20 00:00:00,20,6,Yes
458,West,Furniture,1661,2877.67,1,2021-01-20 01:00:00,15,15,No
459,East,Clothing,4929,4611.34,4,2021-01-20 02:00:00,15,19,No
460,East,Furniture,7152,2381.06,4,2021-01-20 03:00:00,15,12,Yes
461,South,Clothing,3565,2442.45,4,2021-01-20 04:00:00,10,7,No
462,East,Furniture,6246,1129.37,4,2021-01-20 05:00:00,5,5,No
463,North,Electronics,5290,3476.86,3,2021-01-20 06:00:00,20,15,No
464,West,Food,8460,1585.1,4,2021-01-20 07:00:00,10,17,No
465,West,Books,3138,2426.12,5,2021-01-20 08:00:00,15,17,Yes
466,West,Food,2373,4994.96,3,2021-01-20 09:00:00,15,2,Yes
467,West,Furniture,9222,3773.18,2,2021-01-20 10:00:00,10,1,Yes
468,North,Toys,8406,4868.29,2,2021-01-20 11:00:00,5,7,Yes
469,West,Electronics,5106,2154.18,3,2021-01-20 12:00:00,0,14,No
470,South,Toys,1403,3539.03,2,2021-01-20 13:00:00,0,11,Yes
471,West,Toys,3602,4639.62,5,2021-01-20 14:00:00,5,7,Yes
472,West,Electronics,5517,2448.07,3,2021-01-20 15:00:00,15,6,Yes
473,North,Furniture,9142,4363.6,2,2021-01-20 16:00:00,0,8,Yes
474,West,Books,3656,4364.82,3,2021-01-20 17:00:00,20,12,Yes
475,West,Toys,6984,2677.54,5,2021-01-20 18:00:00,10,7,No
476,South,Electronics,5757,1006.52,4,2021-01-20 19:00:00,0,15,Yes
477,North,Toys,8162,2245.85,4,2021-01-20 20:00:00,20,12,No
478,North,Toys,2015,4094.51,5,2021-01-20 21:00:00,10,6,No
479,East,Electronics,5474,4529.85,2,2021-01-20 22:00:00,20,2,No
480,North,Furniture,5523,708.87,4,2021-01-20 23:00:00,5,5,No
481,South,Food,6899,3991.87,4,2021-01-21 00:00:00,5,18,No
482,North,Food,9174,4762.09,2,2021-01-21 01:00:00,20,9,No
483,West,Food,4591,201.99,2,2021-01-21 02:00:00,20,4,No
484,North,Books,2519,3709.56,4,2021-01-21 03:00:00,10,19,Yes
485,North,Toys,6855,4647.08,3,2021-01-21 04:00:00,10,7,Yes
486,South,Clothing,6965,4588.82,3,2021-01-21 05:00:00,0,11,Yes
487,South,Clothing,4934,4573.07,2,2021-01-21 06:00:00,20,3,Yes
488,North,Toys,6757,2063.63,4,2021-01-21 07:00:00,10,3,Yes
489,East,Clothing,5140,2405.5,1,2021-01-21 08:00:00,20,6,Yes
490,East,Books,9336,387.22,2,2021-01-21 09:00:00,0,3,Yes
491,South,Food,1261,3220.35,2,2021-01-21 10:00:00,0,12,Yes
492,West,Food,8563,4080.92,5,2021-01-21 11:00:00,5,9,No
493,South,Furniture,5771,1967.78,1,2021-01-21 12:00:00,10,11,No
494,North,Food,4398,427.99,2,2021-01-21 13:00:00,0,18,No
495,East,Toys,6490,2237.22,2,2021-01-21 14:00:00,15,18,Yes
496,North,Clothing,1898,4829.06,2,2021-01-21 15:00:00,20,14,Yes
497,North,Electronics,7426,474.62,2,2021-01-21 16:00:00,20,8,Yes
498,West,Furniture,1327,2456.34,4,2021-01-21 17:00:00,10,12,Yes
499,South,Food,5486,4367.82,5,2021-01-21 18:00:00,20,7,Yes
500,South,Books,6382,3584.55,3,2021-01-21 19:00:00,0,17,No
501,South,Furniture,6563,4175.8,5,2021-01-21 20:00:00,5,7,Yes
502,South,Books,8305,938.5,1,2021-01-21 21:00:00,15,1,Yes
503,West,Books,4365,966.16,2,2021-01-21 22:00:00,0,7,Yes
504,East,Electronics,1428,1971.52,5,2021-01-21 23:00:00,0,12,Yes
505,North,Toys,5483,4594.26,4,2021-01-22 00:00:00,5,15,No
506,South,Food,2533,2619.19,3,2021-01-22 01:00:00,0,4,Yes
507,South,Clothing,2065,2510.3,2,2021-01-22 02:00:00,15,1,Yes
508,West,Furniture,1810,2581.4,5,2021-01-22 03:00:00,0,9,Yes
509,North,Clothing,8180,185.07,4,2021-01-22 04:00:00,5,4,No
510,South,Furniture,6122,1894.95,4,2021-01-22 05:00:00,15,1,Yes
511,East,Books,5876,3313.45,5,2021-01-22 06:00:00,15,10,No
512,West,Electronics,3626,3579.79,3,2021-01-22 07:00:00,0,14,Yes
513,East,Food,7682,1589.09,1,2021-01-22 08:00:00,0,13,No
514,West,Food,4879,797.11,2,2021-01-22 09:00:00,0,12,Yes
515,North,Furniture,4991,4514.88,4,2021-01-22 10:00:00,5,9,No
516,North,Clothing,6210,3836.58,1,2021-01-22 11:00:00,20,3,Yes
517,East,Clothing,6582,1995.01,5,2021-01-22 12:00:00,10,7,Yes
518,South,Furniture,3187,4650.42,4,2021-01-22 13:00:00,20,11,No
519,North,Toys,8259,473.77,4,2021-01-22 14:00:00,20,19,No
520,North,Electronics,1964,3619.19,5,2021-01-22 15:00:00,15,6,No
521,East,Food,8097,3938.18,4,2021-01-22 16:00:00,5,13,No
522,East,Clothing,2461,1056.6,3,2021-01-22 17:00:00,15,6,Yes
523,West,Books,3108,3400.59,1,2021-01-22 18:00:00,5,2,Yes
524,East,Food,1767,4656.94,2,2021-01-22 19:00:00,20,8,Yes
525,West,Furniture,6233,2019.84,1,2021-01-22 20:00:00,0,10,Yes
526,North,Electronics,4680,3651.1,2,2021-01-22 21:00:00,0,19,No
527,North,Electronics,3276,4879.92,2,2021-01-22 22:00:00,20,15,Yes
528,West,Furniture,8159,2114.29,3,2021-01-22 23:00:00,15,14,No
529,East,Toys,1961,3875.1,5,2021-01-23 00:00:00,20,18,No
530,South,Furniture,7042,633.34,5,2021-01-23 01:00:00,20,9,Yes
531,West,Clothing,9892,3263.9,4,2021-01-23 02:00:00,0,2,Yes
532,South,Food,8118,4437.56,4,2021-01-23 03:00:00,0,7,No
533,North,Furniture,6648,354.13,2,2021-01-23 04:00:00,0,16,No
534,South,Books,1200,4071.08,2,2021-01-23 05:00:00,5,16,Yes
535,North,Food,5208,3256.29,1,2021-01-23 06:00:00,20,13,No
536,West,Food,9151,3501.93,1,2021-01-23 07:00:00,0,11,No
537,East,Books,9635,3759.6,1,2021-01-23 08:00:00,10,2,Yes
538,North,Furniture,3247,2428.26,4,2021-01-23 09:00:00,20,11,Yes
539,West,Furniture,7812,2363.09,3,2021-01-23 10:00:00,20,19,Yes
540,South,Books,6500,1710.6,4,2021-01-23 11:00:00,0,19,No
541,North,Electronics,5433,3299.54,1,2021-01-23 12:00:00,20,17,Yes
542,North,Food,9988,1044.63,5,2021-01-23 13:00:00,0,17,Yes
543,South,Electronics,1434,1228.9,2,2021-01-23 14:00:00,15,9,Yes
544,East,Clothing,1860,3427.24,1,2021-01-23 15:00:00,5,6,No
545,East,Furniture,6178,846.61,3,2021-01-23 16:00:00,5,12,Yes
546,South,Books,3428,4668.95,2,2021-01-23 17:00:00,0,13,No
547,East,Furniture,6802,1630.07,2,2021-01-23 18:00:00,5,17,No
548,South,Electronics,3476,3643.53,2,2021-01-23 19:00:00,20,4,Yes
549,West,Toys,6119,656.25,1,2021-01-23 20:00:00,15,5,No
550,North,Toys,5923,1428.44,1,2021-01-23 21:00:00,20,3,Yes
551,South,Electronics,7222,3365.38,5,2021-01-23 22:00:00,20,16,Yes
552,West,Electronics,6531,1848.57,3,2021-01-23 23:00:00,20,7,No
553,South,Electronics,6845,2097.88,4,2021-01-24 00:00:00,20,8,Yes
554,West,Food,1892,4640.98,5,2021-01-24 01:00:00,20,16,Yes
555,East,Clothing,5778,861.49,3,2021-01-24 02:00:00,20,4,No
556,South,Electronics,3610,3539.2,4,2021-01-24 03:00:00,20,17,Yes
557,West,Toys,9904,1802.71,5,2021-01-24 04:00:00,0,19,No
558,South,Furniture,8713,4104.65,2,2021-01-24 05:00:00,5,19,No
559,North,Clothing,4959,273.71,3,2021-01-24 06:00:00,20,15,Yes
560,West,Toys,1458,858.31,3,2021-01-24 07:00:00,15,13,No
561,South,Toys,7546,1951.9,3,2021-01-24 08:00:00,20,6,Yes
562,East,Food,4420,4017.94,1,2021-01-24 09:00:00,10,4,Yes
563,East,Books,1457,4121.98,3,2021-01-24 10:00:00,10,11,Yes
564,North,Books,7799,3459.5,3,2021-01-24 11:00:00,15,8,No
565,West,Toys,9123,1365.34,4,2021-01-24 12:00:00,10,2,Yes
566,East,Electronics,1176,4555.0,2,2021-01-24 13:00:00,20,3,No
567,West,Food,3184,4070.27,3,2021-01-24 14:00:00,15,4,Yes
568,East,Electronics,5382,794.3,2,2021-01-24 15:00:00,10,6,Yes
569,North,Toys,7556,1687.27,5,2021-01-24 16:00:00,5,2,Yes
570,West,Toys,8522,1175.54,1,2021-01-24 17:00:00,0,6,No
571,West,Food,4419,984.84,5,2021-01-24 18:00:00,20,12,No
572,South,Books,5503,4139.96,1,2021-01-24 19:00:00,20,18,No
573,West,Clothing,2676,3864.03,1,2021-01-24 20:00:00,0,17,Yes
574,West,Books,2593,4733.63,3,2021-01-24 21:00:00,15,1,No
575,East,Electronics,1013,2062.98,2,2021-01-24 22:00:00,20,12,No
576,East,Furniture,3309,1792.33,4,2021-01-24 23:00:00,10,1,Yes
577,East,Toys,5355,422.96,3,2021-01-25 00:00:00,0,19,Yes
578,North,Clothing,7221,3000.48,5,2021-01-25 01:00:00,15,14,Yes
579,North,Clothing,1310,3545.29,4,2021-01-25 02:00:00,20,19,No
580,East,Clothing,1329,1183.41,2,2021-01-25 03:00:00,15,11,No
581,East,Food,6769,1935.61,5,2021-01-25 04:00:00,10,1,No
582,East,Food,4317,791.32,2,2021-01-25 05:00:00,0,11,No
583,North,Electronics,7252,4716.95,2,2021-01-25 06:00:00,15,16,Yes
584,West,Books,4928,280.22,4,2021-01-25 07:00:00,5,5,No
585,East,Toys,1943,4272.7,2,2021-01-25 08:00:00,5,10,Yes
586,West,Clothing,9922,1048.68,1,2021-01-25 09:00:00,5,6,Yes
587,North,Electronics,5544,3365.17,2,2021-01-25 10:00:00,20,10,Yes
588,East,Electronics,1464,1955.1,5,2021-01-25 11:00:00,10,9,No
589,East,Food,9376,1504.43,1,2021-01-25 12:00:00,20,9,No
590,North,Furniture,2296,2439.1,2,2021-01-25 13:00:00,15,11,Yes
591,South,Clothing,8283,660.93,1,2021-01-25 14:00:00,5,18,Yes
592,South,Electronics,3392,4518.88,3,2021-01-25 15:00:00,10,1,Yes
593,East,Toys,1266,4567.67,5,2021-01-25 16:00:00,10,11,No
594,West,Books,9371,113.76,5,2021-01-25 17:00:00,20,15,No
595,North,Furniture,8692,2374.22,5,2021-01-25 18:00:00,20,18,Yes
596,West,Toys,6262,4998.6,2,2021-01-25 19:00:00,20,10,Yes
597,East,Furniture,3540,3089.43,5,2021-01-25 20:00:00,20,3,No
598,East,Toys,4494,2986.23,3,2021-01-25 21:00:00,5,6,No
599,West,Electronics,4287,1028.55,2,2021-01-25 22:00:00,20,17,No
600,East,Furniture,8349,2081.75,3,2021-01-25 23:00:00,10,18,Yes
601,South,Furniture,3342,4110.1,1,2021-01-26 00:00:00,5,10,Yes
602,West,Books,2589,3318.31,1,2021-01-26 01:00:00,20,7,Yes
603,East,Books,9483,3748.53,5,2021-01-26 02:00:00,20,12,No
604,East,Furniture,8553,4395.52,5,2021-01-26 03:00:00,15,6,No
605,South,Food,9679,1403.85,1,2021-01-26 04:00:00,10,5,No
606,West,Electronics,8145,1208.78,1,2021-01-26 05:00:00,0,11,No
607,West,Books,5354,3807.08,2,2021-01-26 06:00:00,20,19,Yes
608,West,Food,6641,2546.02,5,2021-01-26 07:00:00,10,18,No
609,East,Furniture,4735,4299.36,1,2021-01-26 08:00:00,5,8,Yes
610,North,Clothing,3834,4699.71,3,2021-01-26 09:00:00,20,3,Yes
611,North,Furniture,5187,972.0,3,2021-01-26 10:00:00,5,3,No
612,North,Food,4110,1346.19,4,2021-01-26 11:00:00,20,7,No
613,South,Food,4215,2302.21,1,2021-01-26 12:00:00,0,19,No
614,South,Books,6367,568.94,2,2021-01-26 13:00:00,10,5,No
615,North,Food,7944,2673.4,4,2021-01-26 14:00:00,10,18,Yes
616,East,Toys,7925,3177.27,3,2021-01-26 15:00:00,0,19,Yes
617,East,Furniture,3744,1055.63,3,2021-01-26 16:00:00,15,12,No
618,East,Electronics,3861,2719.04,3,2021-01-26 17:00:00,0,1,No
619,South,Books,8672,985.26,4,2021-01-26 18:00:00,15,3,Yes
620,South,Furniture,8322,4463.33,3,2021-01-26 19:00:00,15,6,Yes
621,East,Furniture,2684,996.28,4,2021-01-26 20:00:00,0,16,No
622,South,Toys,2729,4979.09,3,2021-01-26 21:00:00,15,7,Yes
623,South,Books,1469,3371.58,3,2021-01-26 22:00:00,5,11,Yes
624,South,Clothing,3761,3476.96,4,2021-01-26 23:00:00,5,4,No
625,West,Toys,4679,1928.09,2,2021-01-27 00:00:00,10,18,No
626,East,Food,4831,3020.99,5,2021-01-27 01:00:00,5,16,Yes
627,South,Electronics,1594,2264.5,4,2021-01-27 02:00:00,10,6,Yes
628,West,Books,2528,539.74,4,2021-01-27 03:00:00,0,7,Yes
629,South,Food,1065,2300.68,4,2021-01-27 04:00:00,10,19,No
630,North,Food,3575,2624.15,4,2021-01-27 05:00:00,0,14,Yes
631,South,Food,4961,2960.42,1,2021-01-27 06:00:00,20,13,Yes
632,North,Toys,9609,4757.55,3,2021-01-27 07:00:00,5,7,No
633,East,Furniture,4671,3007.2,3,2021-01-27 08:00:00,20,7,No
634,South,Electronics,6757,3454.35,3,2021-01-27 09:00:00,10,7,No
635,North,Electronics,6190,4314.1,2,2021-01-27 10:00:00,15,3,No
636,South,Books,4378,1152.54,4,2021-01-27 11:00:00,15,11,No
637,North,Toys,5759,4580.27,3,2021-01-27 12:00:00,0,8,Yes
638,East,Food,6217,1590.05,4,2021-01-27 13:00:00,0,16,Yes
639,West,Books,5405,3869.08,2,2021-01-27 14:00:00,20,4,No
640,West,Food,6335,1848.51,4,2021-01-27 15:00:00,0,2,Yes
641,South,Electronics,2670,4212.62,3,2021-01-27 16:00:00,15,14,No
642,South,Electronics,1235,2741.12,4,2021-01-27 17:00:00,0,17,No
643,East,Books,5337,1328.74,5,2021-01-27 18:00:00,20,12,No
644,North,Electronics,8913,1452.75,2,2021-01-27 19:00:00,20,14,Yes
645,West,Electronics,1331,2189.67,2,2021-01-27 20:00:00,10,15,Yes
646,North,Food,9442,2315.67,2,2021-01-27 21:00:00,5,10,No
647,North,Clothing,3838,2129.59,1,2021-01-27 22:00:00,10,5,Yes
648,East,Food,3733,2012.31,3,2021-01-27 23:00:00,15,2,No
649,North,Books,9391,3831.03,5,2021-01-28 00:00:00,20,10,No
650,North,Clothing,4628,1756.93,4,2021-01-28 01:00:00,5,5,No
651,West,Books,3816,4598.56,3,2021-01-28 02:00:00,5,11,No
652,North,Clothing,2570,3754.42,2,2021-01-28 03:00:00,20,7,Yes
653,South,Electronics,4966,3809.54,2,2021-01-28 04:00:00,10,2,Yes
654,North,Clothing,7494,634.71,5,2021-01-28 05:00:00,0,6,No
655,South,Clothing,6532,3204.64,1,2021-01-28 06:00:00,5,14,Yes
656,West,Electronics,3830,1391.13,4,2021-01-28 07:00:00,10,1,No
657,West,Food,4771,2434.3,2,2021-01-28 08:00:00,0,8,No
658,South,Clothing,2190,1807.74,5,2021-01-28 09:00:00,15,2,Yes
659,West,Furniture,7330,1351.09,5,2021-01-28 10:00:00,20,14,Yes
660,West,Food,5301,684.68,3,2021-01-28 11:00:00,5,18,Yes
661,West,Toys,4664,2515.45,2,2021-01-28 12:00:00,10,11,Yes
662,South,Furniture,6888,1676.0,4,2021-01-28 13:00:00,20,9,Yes
663,North,Clothing,5956,1159.93,5,2021-01-28 14:00:00,0,16,No
664,West,Furniture,6031,1602.18,3,2021-01-28 15:00:00,15,14,No
665,East,Clothing,1676,3107.68,5,2021-01-28 16:00:00,20,1,Yes
666,North,Furniture,6923,3818.24,5,2021-01-28 17:00:00,0,2,No
667,South,Furniture,5144,2189.19,3,2021-01-28 18:00:00,0,13,No
668,South,Books,9605,2094.19,1,2021-01-28 19:00:00,20,10,No
669,East,Electronics,4792,1585.08,4,2021-01-28 20:00:00,5,7,No
670,East,Electronics,4016,3787.85,2,2021-01-28 21:00:00,5,18,No
671,South,Food,4579,4483.72,4,2021-01-28 22:00:00,15,6,No
672,South,Clothing,3073,4274.57,1,2021-01-28 23:00:00,0,4,No
673,East,Clothing,6489,3109.82,3,2021-01-29 00:00:00,10,19,No
674,South,Clothing,8527,3723.81,4,2021-01-29 01:00:00,20,16,Yes
675,East,Electronics,6329,2902.85,1,2021-01-29 02:00:00,20,17,Yes
676,East,Food,1052,3901.43,5,2021-01-29 03:00:00,10,17,Yes
677,East,Toys,2543,680.7,2,2021-01-29 04:00:00,10,11,Yes
678,East,Electronics,6241,1611.99,5,2021-01-29 05:00:00,10,16,No
679,West,Books,3626,3573.4,5,2021-01-29 06:00:00,10,4,No
680,East,Furniture,4541,1002.75,4,2021-01-29 07:00:00,0,6,Yes
681,East,Furniture,8577,3475.53,1,2021-01-29 08:00:00,20,5,Yes
682,North,Electronics,1320,4645.76,4,2021-01-29 09:00:00,15,4,No
683,West,Electronics,3078,3853.17,3,2021-01-29 10:00:00,5,9,No
684,South,Food,3136,742.81,3,2021-01-29 11:00:00,5,1,Yes
685,West,Food,1395,1944.45,3,2021-01-29 12:00:00,0,11,No
686,North,Clothing,4832,3855.2,2,2021-01-29 13:00:00,5,9,No
687,North,Books,2050,910.61,1,2021-01-29 14:00:00,0,19,Yes
688,East,Furniture,7021,1543.64,2,2021-01-29 15:00:00,0,12,No
689,North,Clothing,6561,952.24,5,2021-01-29 16:00:00,15,16,No
690,South,Furniture,7380,3802.04,2,2021-01-29 17:00:00,15,11,No
691,South,Electronics,4515,1646.55,1,2021-01-29 18:00:00,20,19,Yes
692,North,Electronics,4390,1205.06,5,2021-01-29 19:00:00,5,1,No
693,West,Furniture,4283,2693.05,1,2021-01-29 20:00:00,15,6,Yes
694,South,Books,3116,4710.62,3,2021-01-29 21:00:00,20,8,No
695,South,Books,4836,3161.68,4,2021-01-29 22:00:00,5,3,Yes
696,East,Clothing,5816,1730.71,3,2021-01-29 23:00:00,10,11,Yes
697,East,Electronics,3802,4283.88,1,2021-01-30 00:00:00,15,4,Yes
698,West,Food,8563,2034.25,5,2021-01-30 01:00:00,0,6,Yes
699,East,Furniture,3086,1198.46,2,2021-01-30 02:00:00,15,15,No
700,South,Electronics,9022,693.85,4,2021-01-30 03:00:00,10,14,No
701,North,Toys,6054,2324.9,4,2021-01-30 04:00:00,20,12,No
702,East,Furniture,1372,3236.58,5,2021-01-30 05:00:00,5,18,No
703,North,Clothing,9793,602.43,2,2021-01-30 06:00:00,15,13,No
704,East,Toys,3782,2460.73,5,2021-01-30 07:00:00,20,12,No
705,East,Toys,1909,2914.95,3,2021-01-30 08:00:00,0,10,No
706,North,Food,9917,3930.63,5,2021-01-30 09:00:00,10,8,No
707,West,Furniture,5365,4711.24,2,2021-01-30 10:00:00,5,12,Yes
708,East,Books,7737,4307.24,4,2021-01-30 11:00:00,0,6,No
709,West,Electronics,9813,374.51,2,2021-01-30 12:00:00,15,16,No
710,North,Food,9799,3794.79,4,2021-01-30 13:00:00,10,13,Yes
711,East,Books,6712,4785.91,2,2021-01-30 14:00:00,5,3,No
712,South,Electronics,8740,627.53,3,2021-01-30 15:00:00,10,10,Yes
713,West,Food,6922,2027.61,3,2021-01-30 16:00:00,0,5,Yes
714,West,Books,8509,277.03,3,2021-01-30 17:00:00,20,15,Yes
715,South,Toys,7791,4543.31,2,2021-01-30 18:00:00,15,16,Yes
716,West,Clothing,9202,2160.41,2,2021-01-30 19:00:00,10,8,No
717,West,Electronics,2845,1687.66,5,2021-01-30 20:00:00,0,8,Yes
718,West,Electronics,6408,230.99,4,2021-01-30 21:00:00,20,8,No
719,West,Toys,9103,2231.0,3,2021-01-30 22:00:00,0,17,Yes
720,East,Furniture,5765,2268.66,2,2021-01-30 23:00:00,0,5,Yes
721,South,Books,1590,2734.55,1,2021-01-31 00:00:00,15,18,Yes
722,West,Books,1148,3523.71,5,2021-01-31 01:00:00,10,9,Yes
723,West,Clothing,9695,3211.03,1,2021-01-31 02:00:00,5,9,No
724,North,Food,1377,3670.42,2,2021-01-31 03:00:00,0,5,No
725,East,Food,3988,4004.33,2,2021-01-31 04:00:00,20,19,Yes
726,East,Books,8333,4634.6,1,2021-01-31 05:00:00,10,12,No
727,West,Electronics,1373,3128.21,5,2021-01-31 06:00:00,0,9,No
728,East,Food,2530,4988.2,3,2021-01-31 07:00:00,5,4,No
729,South,Books,1685,3409.17,5,2021-01-31 08:00:00,5,13,Yes
730,South,Toys,6435,4124.08,1,2021-01-31 09:00:00,0,4,No
